scale,height,width,stride_y,stride_x,radius,true_dy_feature,true_dx_feature,epe_px,zero_offset_epe_px,epe_gain_vs_zero,argmax_epe_px,pck_4px,pck_8px,confidence,entropy,true_margin,predicted_dy_px,predicted_dx_px,fusion_weight,sample,block,slice,translation,true_dy_px,true_dx_px,timestep,alpha_bar,noise_std,snr
1,64,64,8.0,8.0,3,1.0,0.0,8.251299858093262,8.0,-0.2512998580932617,5.394595623016357,0.09289340674877167,0.44213199615478516,0.0752030685544014,0.8766190409660339,-0.00359095586463809,1.651098608970642,-0.0027706243563443422,0.014282213523983955,3,2,3,1,8,0,1,0.9969944357872009,0.054823026300990285,331.716232027764
2,32,32,16.0,16.0,2,0.5,0.0,8.23653793334961,8.0,-0.23653793334960938,10.376333236694336,0.15400411188602448,0.47843945026397705,0.17762745916843414,0.7801375389099121,-0.011978067457675934,3.486280679702759,-0.3527016341686249,0.04978812113404274,3,2,3,1,8,0,1,0.9969944357872009,0.054823026300990285,331.716232027764
3,16,16,32.0,32.0,1,0.25,0.0,5.671146392822266,8.0,2.3288536071777344,9.777778625488281,0.3760683834552765,0.7435897588729858,0.5877454876899719,0.5017005801200867,0.09786596894264221,3.646777391433716,-0.32383766770362854,0.3123667538166046,3,2,3,1,8,0,1,0.9969944357872009,0.054823026300990285,331.716232027764
0,128,128,4.0,4.0,3,2.0,2.0,9.666831016540527,11.313708498984761,1.6468774824442338,7.616002082824707,0.0199310090392828,0.19202759861946106,0.04970533028244972,0.9262561202049255,-0.02399999275803566,0.8422619700431824,2.194528579711914,0.006502613425254822,3,2,3,2,8,8,1,0.9969944357872009,0.054823026300990285,331.716232027764
1,64,64,8.0,8.0,3,1.0,1.0,9.78848934173584,11.313708498984761,1.5252191572489213,6.190099716186523,0.05482233688235283,0.27360406517982483,0.07504215091466904,0.8737999200820923,-0.002725091530010104,1.6799638271331787,3.070683717727661,0.01446607243269682,3,2,3,2,8,8,1,0.9969944357872009,0.054823026300990285,331.716232027764
2,32,32,16.0,16.0,2,0.5,0.5,11.926369667053223,11.313708498984761,-0.6126611680684615,23.12095832824707,0.06776180863380432,0.24435319006443024,0.15087419748306274,0.8329229950904846,-0.084464430809021,1.7005003690719604,3.2663815021514893,0.031820185482501984,3,2,3,2,8,8,1,0.9969944357872009,0.054823026300990285,331.716232027764
3,16,16,32.0,32.0,1,0.25,0.25,11.449271202087402,11.313708498984761,-0.13556270310264118,17.514127731323242,0.0683760717511177,0.29914531111717224,0.45463547110557556,0.6493667364120483,0.04088737070560455,2.70798397064209,1.491459608078003,0.17212307453155518,3,2,3,2,8,8,1,0.9969944357872009,0.054823026300990285,331.716232027764
0,128,128,4.0,4.0,3,-2.0,0.0,7.529552936553955,8.0,0.4704470634460449,6.510205268859863,0.06193334236741066,0.5460349917411804,0.05026774853467941,0.9301503896713257,-0.03273949772119522,-0.8952900767326355,0.0035715834237635136,0.006876484025269747,3,2,3,3,-8,0,1,0.9969944357872009,0.054823026300990285,331.716232027764
1,64,64,8.0,8.0,3,-1.0,0.0,8.022992134094238,8.0,-0.02299213409423828,4.733473300933838,0.10598377138376236,0.5273833274841309,0.08133207261562347,0.8642796874046326,-0.011647069826722145,-2.0382845401763916,-0.12275320291519165,0.017145689576864243,3,2,3,3,-8,0,1,0.9969944357872009,0.054823026300990285,331.716232027764
2,32,32,16.0,16.0,2,-0.5,0.0,7.955064296722412,8.0,0.04493570327758789,9.101714134216309,0.15368852019309998,0.5635245442390442,0.18362396955490112,0.775057852268219,-0.009646836668252945,-3.481032371520996,-0.24423211812973022,0.05393966659903526,3,2,3,3,-8,0,1,0.9969944357872009,0.054823026300990285,331.716232027764
3,16,16,32.0,32.0,1,-0.25,0.0,6.175045967102051,8.0,1.8249540328979492,8.136752128601074,0.34188035130500793,0.752136766910553,0.5901771187782288,0.5007779002189636,0.10161349177360535,-2.727818489074707,-0.1885746270418167,0.30848750472068787,3,2,3,3,-8,0,1,0.9969944357872009,0.054823026300990285,331.716232027764
0,128,128,4.0,4.0,3,0.0,-2.0,5.994577884674072,8.0,2.0054221153259277,5.9122138023376465,0.23662680387496948,0.7721837162971497,0.04750657454133034,0.9300537705421448,-0.011470993049442768,-0.00725018884986639,-2.2757954597473145,0.005891773384064436,3,2,3,4,0,-8,1,0.9969944357872009,0.054823026300990285,331.716232027764
1,64,64,8.0,8.0,3,0.0,-1.0,6.7267351150512695,8.0,1.2732648849487305,4.283290386199951,0.21050001680850983,0.6505000591278076,0.07723505049943924,0.8696584701538086,0.007521804887801409,-0.060629479587078094,-3.2305054664611816,0.015713507309556007,3,2,3,4,0,-8,1,0.9969944357872009,0.054823026300990285,331.716232027764
2,32,32,16.0,16.0,2,0.0,-0.5,8.805780410766602,8.0,-0.8057804107666016,20.372013092041016,0.17131474614143372,0.49203187227249146,0.14729006588459015,0.836391031742096,-0.062012284994125366,-0.3462795317173004,-4.143771171569824,0.031735800206661224,3,2,3,4,0,-8,1,0.9969944357872009,0.054823026300990285,331.716232027764
